,Unnamed: 0,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Res,ContractPush,LoyaltyPush
3755,3755,8443-ZRDBZ,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.9,Yes,[0.7615793943405151],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3756,3756,9136-ALYBR,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,Yes,[0.5817672610282898],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3757,3757,4615-PIVVU,Female,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.5,2762.75,No,[0.023320287466049194],"Low Risk, offer discount","Medium Term customer ,Offer 500 Loyalty Points"
3758,3758,8885-QSQBX,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.55,49.55,No,[0.21461018919944763],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3759,3759,7479-NITWS,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,631.85,Yes,[0.6633971929550171],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3760,3760,8617-ENBDS,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,232.5,No,[0.4008910655975342],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3761,3761,9385-NXKDA,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.65,5919.35,No,[0.016604870557785034],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3762,3762,0430-IHCDJ,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.0,749.25,No,[0.49458789825439453],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3763,3763,2959-MJHIC,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,307.4,Yes,[0.7169623970985413],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3764,3764,6674-KVJHG,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.2,245.15,No,[0.0517999529838562],"Medium Risk, suggest Biannual Plan","Short Term customer ,Offer 100 Loyalty Points"
3765,3765,1814-DKOLC,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.45,134.75,No,[0.26216042041778564],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3766,3766,4201-JMNGR,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.8,55.8,Yes,[0.3577819764614105],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3767,3767,9351-HXDMR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.9,8240.85,No,[0.05714920163154602],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3768,3768,3537-HPKQT,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,No,[0.3238641023635864],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
3769,3769,2129-ALKBS,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077.5,No,[0.11448699235916138],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3770,3770,5821-MMEIL,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1115.6,No,[0.0032542049884796143],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3771,3771,5960-WPXQM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,Yes,[0.7358030676841736],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3772,3772,0684-AOSIH,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,95,Yes,[0.7679572105407715],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3773,3773,8260-NGFNY,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.2,25.2,Yes,[0.4333379566669464],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3774,3774,1309-XGFSN,Male,1,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079.55,No,[0.10491570830345154],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
3775,3775,1866-RZZQS,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.4,4187.75,Yes,[0.6401307582855225],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3776,3776,6968-URWQU,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,No,[0.11383286118507385],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3777,3777,4742-TXUEX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890.5,No,[0.002469569444656372],"Low Risk, offer discount","Medium Term customer ,Offer 500 Loyalty Points"
3778,3778,9631-XEYKE,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,No,[0.35821855068206787],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3779,3779,8631-NBHFZ,Male,1,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.4,5154.6,Yes,[0.0030939877033233643],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3780,3780,1335-MXCSE,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.9,No,[0.005201011896133423],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3781,3781,8873-TMKGR,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529.5,No,[0.03123536705970764],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3782,3782,8800-JOOCF,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,No,[0.7581325769424438],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3783,3783,1469-LBJQJ,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,6936.85,No,[0.3369193375110626],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
3784,3784,4958-XCBDQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3496.3,Yes,[0.7161032557487488],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3785,3785,8337-UPOAQ,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,Yes,[0.8188779354095459],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3786,3786,0064-YIJGF,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929,No,[0.4051688015460968],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3787,3787,2386-OWURY,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.3,5817.7,No,[0.2887975871562958],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
3788,3788,1725-IQNIY,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.75,6110.2,Yes,[0.04035636782646179],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3789,3789,0310-VQXAM,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,No,[0.19659999012947083],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3790,3790,6598-RFFVI,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,28.3,Yes,[0.031429558992385864],"Medium Risk, suggest Biannual Plan","Short Term customer ,Offer 100 Loyalty Points"
3791,3791,3453-RTHJQ,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,435,No,[0.6264885067939758],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3792,3792,6712-OAWRH,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,2351.8,Yes,[0.5499098300933838],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3793,3793,6278-FEPBZ,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,186.15,No,[0.20008838176727295],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3794,3794,4280-DLSHD,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,445.85,No,[0.33631765842437744],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3795,3795,1508-DFXCU,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,912,No,[0.6558588743209839],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3796,3796,8614-VGMMV,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,679.55,Yes,[0.4329669773578644],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3797,3797,7868-BGSZA,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.2,3581.6,No,[0.16087853908538818],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3798,3798,2800-QQUSO,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,No,[0.3890284597873688],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3799,3799,2930-UOTMB,Female,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.25,1994.3,Yes,[0.09953773021697998],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3800,3800,7973-DZRKH,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930.05,No,[0.01602572202682495],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3801,3801,5914-DVBWJ,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,1505.85,Yes,[0.5546101331710815],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3802,3802,7698-YFGEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20,No,[0.24542996287345886],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3803,3803,2533-QVMSK,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.1,5638.3,Yes,[0.11374282836914062],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3804,3804,9773-PEQBZ,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.85,797.25,No,[0.5001422166824341],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3805,3805,8644-XLFBW,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,Yes,[0.7038726806640625],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3806,3806,0650-BWOZN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,1359.45,No,[0.5112189650535583],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3807,3807,8625-AZYZY,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,2542.45,Yes,[0.655005693435669],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3808,3808,7785-RDVIG,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,54.7,No,[0.19612863659858704],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3809,3809,9602-WCXPI,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,989.05,No,[0.010750889778137207],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
3810,3810,2903-YYTBW,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,44.55,No,[0.4445715546607971],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3811,3811,3620-MWJNE,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.45,87.3,No,[0.18987321853637695],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3812,3812,8573-JGCZW,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.65,351.55,No,[0.0446186363697052],"Medium Risk, suggest Biannual Plan","Short Term customer ,Offer 100 Loyalty Points"
3813,3813,6837-HAEVO,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.0,7297.75,No,[0.05007883906364441],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3814,3814,6701-YVNQG,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,6301.7,No,[0.012544989585876465],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3815,3815,9306-CPCBC,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.25,210.3,Yes,[0.7869821786880493],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3816,3816,4304-XUMGI,Male,1,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.15,3822.45,No,[0.015024960041046143],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3817,3817,9504-YAZWB,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,1048.45,No,[0.004273921251296997],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3818,3818,8819-ZBYNA,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.1,6393.65,No,[0.10011109709739685],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3819,3819,6174-NRBTZ,Male,0,No,No,46,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.75,1489.3,No,[0.06960368156433105],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3820,3820,9481-IEBZY,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,No,[0.25829577445983887],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
3821,3821,1833-VGRUM,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,74.2,Yes,[0.8185867071151733],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3822,3822,6137-NICCO,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518.75,No,[0.6298325061798096],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3823,3823,9065-ZCPQX,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.85,5763.15,No,[0.008939117193222046],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3824,3824,6402-EJMWF,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.3,238.5,No,[0.34459400177001953],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3825,3825,3620-EHIMZ,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1031.7,No,[0.0011320114135742188],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3826,3826,3213-VVOLG,Male,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35, ,No,[0.007023841142654419],"Low Risk, offer discount","Short Term customer ,Offer 100 Loyalty Points"
3827,3827,6870-ECSHE,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,34.8,No,[0.047569841146469116],"Medium Risk, suggest Biannual Plan","Short Term customer ,Offer 100 Loyalty Points"
3828,3828,8747-UDCOI,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1319.95,No,[0.002686411142349243],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
3829,3829,8374-XGEJJ,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,4388.4,Yes,[0.43667763471603394],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3830,3830,2656-TABEH,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,420.2,Yes,[0.8098512291908264],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3831,3831,6946-LMSQS,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,89.05,2177.45,Yes,[0.3981972932815552],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
3832,3832,4626-OZDTJ,Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),78.65,3950.85,No,[0.1565813422203064],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
3833,3833,9169-BSVIN,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.75,827.05,No,[0.3869044780731201],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
3834,3834,2325-ZUSFD,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.1,3913.3,Yes,[0.07341372966766357],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
